index,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
16,0.8423658694195008,0.5773252614199228,0.03486511922521157,0.2318169981771929,0.8192771084337349,0.7272727272727273,0.12161455610164175,0.6400457888840176,1.0,0.025145845906256285,0.5119250003102238,0.75,0.5266891857205925
17,0.8333295179849498,0.49697303247110614,0.0721685474336573,0.39707149009474585,0.14056224899598396,0.7272727272727273,0.13207152567186028,0.715987140143212,1.0,0.0983705491852746,0.7997319666943801,0.75,0.7279232846333125
18,0.760034667460259,0.4320308200330214,0.08304354046063345,0.4401378122308354,0.8142570281124498,0.7272727272727273,0.06734288403220746,0.6574845340737492,1.0,0.024944679139006228,0.15251839626738806,0.75,0.6036920296922965
19,0.6425620988110973,0.46064942212438087,0.09522901209797144,0.29992187969472983,6.325301204819277e-06,0.6363636363636364,0.06838858098922931,0.6374640752106775,1.0,0.02454234560450614,0.7573181778698799,0.75,0.5338761178246183
20,0.7118407931426544,0.5388002201430928,0.07052808734004784,0.4822025919916671,0.31526104417670686,0.4545454545454546,0.3108857053225975,0.720005845389449,1.0,0.024341178837256096,0.31984687356521524,0.75,0.763857945153441
21,0.7961800731984626,0.5211887727022564,0.08077325885843953,0.36802676121226685,0.006114457831325301,0.4545454545454546,0.061905259855693825,0.7684982220273758,1.0,0.03580768457050896,0.41813816124188774,0.75,0.23921190155956426
22,0.7971841122467462,0.5288937809576224,0.06478164088297375,0.4020792019710353,0.0006154618473895582,0.7272727272727273,0.2669664331276796,0.794972965073798,1.0,0.06075236370951519,0.6980158090014519,0.75,0.7063624883212352
23,0.6264974740385623,0.4782608695652173,0.061929449194098395,0.2818941169400877,0.10943775100401607,0.18181818181818182,0.09860922304716092,0.5954503385454721,1.0,0.01750150875075438,0.12995892637770362,0.75,0.4045113399521555
24,0.6044086149763267,0.4837644468904787,0.1363210416168058,0.7385974400576889,0.0004417670682730924,0.4545454545454546,0.17703649482380004,0.843708899605436,1.0,0.07201770267551802,0.3529849727623563,0.75,0.8583147670920644
25,0.8925678218336724,0.6026417171161254,0.03860513430493798,0.2518478456823508,0.8393574297188755,0.0,0.12998013175781656,0.6672512056115738,0.0,0.02273184469925569,0.21936540633104595,0.75,0.6057454388648753
26,0.9297172666201594,0.5751238304898183,0.06600529409965217,0.16170903190914007,0.8644578313253012,0.0,0.09756352609013907,0.61366846899508,0.0,0.06397103198551599,0.21903036469902093,0.75,0.4548198646803355
27,0.8202770103572652,0.40561364887176665,0.07466691439646003,0.21479077779780864,0.004176706827309237,0.4545454545454546,0.11847746523057619,0.6732427297968726,1.0,0.02393884530275598,0.5988745082953828,0.75,0.5287425948931713
28,0.7028044417081033,0.5641166758392956,0.07320325419776036,0.47318871061434603,0.5923694779116466,0.36363636363636365,0.18121928265188747,0.7349115884845827,0.0,0.02092134379400524,0.06046881010584837,0.75,0.38192383905378907
29,0.6987882855149695,0.5487066593285636,0.10138641708939686,0.10261803176892415,0.9026104417670684,0.2727272727272727,0.0808323747777894,0.46614545277412434,0.0,0.04184268758801047,0.4364599749339224,0.75,0.323401677635294
30,0.8453779865643511,0.6312603192074848,0.057334901288974706,0.25885864230915606,0.12550200803212852,0.4545454545454546,0.12056885914461991,0.6563398119733059,1.0,0.02353651176825588,0.3222728231600631,0.75,0.39732440784812983
31,0.8885516656405387,0.5652173913043478,0.045137283093971164,0.4872103038679566,0.856425702811245,0.18181818181818182,0.08396946564885498,0.757952165229675,0.0,0.07302353651176827,0.4568416742154443,0.75,0.6190925984866373
32,0.760034667460259,0.5927352779306548,0.0926528171916079,0.26186326943492977,1.4457831325301207e-05,0.18181818181818182,0.07257136881731674,0.592868624872132,0.0,0.048078857372762025,0.16397185650290996,0.75,0.5287425948931713
33,0.8875476265922553,0.5222894881673086,0.10585500069280365,0.1907537607916191,0.8383534136546185,0.0,0.12579734392972916,0.606556578498709,0.0,0.049487024743512374,0.38990780150644655,0.75,0.3429090647747923
34,0.9016041732682234,0.5410016510731975,0.07393519676523674,0.3880576087174248,0.9176706827309238,0.09090909090909091,0.08710655651992052,0.6397291636221929,1.0,0.015892174612753975,0.7038790375618897,0.75,0.7730982864300454
35,0.8072245027295806,0.5663181067694,0.07820583646594556,0.26987560843699293,0.8032128514056226,0.5454545454545454,0.06797030220642059,0.6252131131569973,1.0,0.05230335948501307,0.48285703649472,0.75,0.4661136151295187
36,0.7048125198046703,0.4364336818932305,0.08271670808492873,0.2538509304328666,0.8975903614457832,0.5454545454545454,0.03806336923559553,0.5557747576598957,1.0,0.05290685978676323,0.16728504597515736,0.75,0.2987607675643487
37,0.5270976082585023,0.4716565767749037,0.04854124341161715,0.3530036255833984,0.0002740963855421687,0.8181818181818182,0.0764404475582976,0.6801110623995323,0.0,0.03781935224300945,0.7741509176418033,0.75,0.7505107855316788
38,0.16865566802131612,0.8040726472206934,0.06796673822638663,0.25685555755864026,0.007168674698795181,0.4545454545454546,0.31715988706472864,0.731867114813191,1.0,0.1631462482397908,0.46342462183726907,0.5,0.34188236018850293
39,0.0442552299389986,0.6895982388552558,0.053774835211701004,0.5483043887586884,5.411646586345382e-05,0.18181818181818182,0.04695179337028128,0.7948024745482,0.0,0.0,0.23107945450258727,0.75,0.726896580047023
40,0.6435661378593805,0.6169510181618051,0.086459647335945,0.4852072191174408,0.008865461847389558,1.0,0.0722576597302102,0.7644551609917677,0.0,0.03359485013075841,0.7032585900951767,0.75,0.7915789689832543
41,0.6275015130868458,0.6323610346725371,0.031865369354324984,0.610400016024678,0.0021987951807228914,0.09090909090909091,0.08815225347694237,0.8584928637537141,1.0,0.04304968819151076,0.7146189832106917,0.75,0.3737102023634739
42,0.36444328243658586,0.7160154100165107,0.04972598265651514,0.7035434569236625,0.0,0.7272727272727273,0.335982432291122,0.8716206342247551,1.0,0.051699859183262926,0.3052849715214613,0.75,0.4763806609924126
43,0.42970582057500906,0.5982388552559162,0.09298864701743526,0.4962241852452777,0.0009819277108433734,1.0,0.33389103837707834,0.8754201373666519,1.0,0.06135586401126535,0.5409743507017263,0.75,0.4661136151295187
44,0.050179060323870865,0.7138139790864062,0.04896119939609115,0.5072411513731147,0.0,0.7272727272727273,0.24291540311617693,0.7837449461737054,0.0,0.02313417823375579,0.22453993820343232,0.75,0.5954783930019815
45,0.37046751672628647,0.5597138139790864,0.06472180783965825,0.4992288123710514,5.522088353413655e-05,1.0,0.5304820662971872,0.7919041356130351,1.0,0.02031784349225508,0.17265191656222478,0.75,0.4106715674698919
46,0.316249408118981,0.5839295542102365,0.044207621560049884,0.4361316427298039,0.0012751004016064256,0.5454545454545454,0.074976471818467,0.7118466559501193,0.0,0.05190102595051297,0.18901311625944628,0.75,0.766938058912309
47,0.8463820256126344,0.6576774903687395,0.03646666534704065,0.21579232017306652,4.317269076305222e-06,0.4545454545454546,0.285788978354073,0.6839836329095426,1.0,0.06216053108026554,0.2312159529452642,0.75,0.22278462817893405
48,0.6766994264527341,0.5288937809576224,0.0292828762328756,0.5452997616329147,4.879518072289156e-05,0.8181818181818182,0.41754679493882674,0.8368649227921476,1.0,0.16716958358479178,0.6651010708923277,0.5,0.5503033912052485
49,0.8122446979709977,0.6411667583929552,0.04291018925236588,0.1897522184163612,0.0006485943775100402,0.5454545454545454,0.07487190212276482,0.7722490135905303,1.0,0.029370348018507346,0.1222281509424597,0.75,0.4363391821271265
50,0.009053620906181387,0.5971381397908639,0.03173648088131823,0.8217254572040944,0.015963855421686747,0.4545454545454546,0.04078218132385235,0.8865750888986311,0.0,0.024743512371756197,0.7143087594773354,0.75,0.9815193174467909
51,0.6897519340804187,0.5498073747936157,0.06678222391774172,0.5042365242473409,0.0007640562248995984,0.0,0.0829237686918331,0.8328218617565395,0.0,0.017099175216254266,0.5159579088438583,0.75,0.15194201172496638
52,0.04766896270316228,0.6026417171161254,0.03909706989039306,0.5022334394968251,0.0,0.6363636363636364,0.09756352609013907,0.8556188806079204,0.0,0.26574129953731646,0.1690160944072866,0.75,0.3336687234981879
53,0.015640117062920716,0.6389653274628508,0.05258469749672943,0.6654848466638623,3.8253012048192775e-06,0.4545454545454546,0.30042873575237894,0.8248088070534365,0.0,0.0643733655200161,0.2185215977763163,0.75,0.5564636187229848
54,0.3554069310020349,0.690698954320308,0.07664342925214995,0.6404462872824148,3.5943775100401605e-05,0.09090909090909091,0.0547945205479452,0.7838423693311899,0.0,0.016294508147254076,0.6259322223187364,0.75,0.9240238606145853
55,0.46785930440977963,0.5553109521188772,0.06016594897006188,0.5483043887586884,0.0030321285140562254,0.2727272727272727,0.3621248562166684,0.8038871839836328,1.0,0.07201770267551802,0.6387568714556939,0.75,0.6909619195268943
56,0.16765162897303268,0.6312603192074848,0.057160800629101706,0.7305851010556257,0.0,0.7272727272727273,0.008156436264770469,0.8433435627648691,1.0,0.6539931603299135,0.24376760519686802,0.75,0.6930153286994732
57,0.2610272604633921,0.5013758943313154,0.04091747898645524,0.736594355307173,0.0,0.7272727272727273,0.2084074035344557,0.890398947829899,0.0,0.5735264534298934,0.16135977266804818,0.75,0.6673477140422386
58,0.49195624156858203,0.60484314804623,0.04154437632374985,0.6514632534102518,0.0,0.36363636363636365,0.3401652201192094,0.9002873983145793,0.0,0.1456447394890364,0.14407410624542422,0.75,0.3829505436400784
59,0.6656549969216161,0.640066042927903,0.08131310586579762,0.677503355166957,0.024497991967871488,1.0,0.11011188957440134,0.8247600954746942,0.0,0.08469120901227117,0.2104495762343802,0.75,0.4753539564061232
60,0.5853318730589414,0.7303247110621903,0.05998307579631932,0.2728802355627666,0.0,0.8181818181818182,0.1571682526403848,0.7082907107019337,0.0,0.09394488030577347,0.49453385781825854,0.75,0.6642676002833704
61,0.39054829769195515,0.4331315354980737,0.02122678432932107,0.22781082867616126,0.0,0.8181818181818182,0.12579734392972916,0.7308198158702323,1.0,0.03862401931200966,0.14476280293347565,0.75,0.36446986108686946
62,0.5521985844655882,0.3351678591084204,0.03654764239814436,0.6765018127916993,0.0,0.09090909090909091,0.14148279828505697,0.8551074090311266,0.0,0.9074632870649769,0.8228808616774419,0.75,0.5092352077536729
63,0.41364119580247416,0.7413318657127131,0.028980786845008127,0.6414478296576729,0.0,0.2727272727272727,0.11743176827355432,0.8685274489746212,1.0,0.0692013679340173,0.23070718602255946,0.75,0.785418741465518
64,0.00966608472563428,0.6840946615299944,0.03898302721008866,0.4882118462432145,1.42570281124498e-05,0.09090909090909091,0.05333054480811461,0.8600516342734668,1.0,0.1104405552202776,0.18380756201372428,0.75,0.5667306645858786
65,0.4588229529752287,0.5619152449091909,0.036667758357281546,0.5953768803958095,9.026104417670683e-05,0.7272727272727273,0.19063055526508416,0.860295192167178,1.0,0.2979279822973245,0.2502574856986859,0.75,0.7843920368792286
66,0.17267182421444985,0.5376995046780407,0.05517551325954225,0.6925264907958255,0.0027008032128514052,1.0,0.030638920840740356,0.8289249354571581,0.0,0.059746529873264946,0.7250549096008043,0.75,0.6108789617963223
67,0.49195624156858203,0.6246560264171711,0.03766332621335113,0.35500671033391423,3.1124497991967876e-05,0.2727272727272727,0.21154449440552128,0.7005212138925422,0.0,0.02072017702675518,0.4702309305471106,0.75,0.31210792718611075
68,0.6114368883143108,0.6257567418822234,0.05928734796558655,0.42110850710093545,1.7168674698795184e-05,0.6363636363636364,0.17076231308166895,0.7548833357689122,1.0,0.027559847113256895,0.13665355454353678,0.75,0.6036920296922965
69,0.8433699084677841,0.5586130985140341,0.05528640683230373,0.49321955811950396,0.0,0.36363636363636365,0.31297709923664124,0.7902966535145404,1.0,0.05371152685576342,0.6074180699120205,0.75,0.5184755490302775
70,0.293156510008462,0.6389653274628508,0.037450536517950814,0.7235743044288204,0.0,0.7272727272727273,0.09128934434800795,0.9077402698621462,1.0,0.11888955944477969,0.4520580242470871,0.75,0.5718641875173256
71,0.5190652958722348,0.7820583379196477,0.05232916991324659,0.3209542695751457,0.0,0.5454545454545454,0.051552859981177465,0.8571532953383019,1.0,0.028968014484007244,0.30595505478551144,0.75,0.38192383905378907
72,0.7610387065085426,0.6037424325811777,0.03843418275260791,0.42611621897722496,0.011144578313253013,0.18181818181818182,0.07675415664540416,0.7401967947781187,0.0,0.10641721987527661,0.22650675667291253,0.75,0.790552264396965
73,0.21584550329063754,0.5134837644468905,0.05977905861478857,0.5663321515133306,1.927710843373494e-06,0.18181818181818182,0.350622189689428,0.8470699985386525,1.0,0.025548179440756387,0.5526821943986004,0.75,0.3223749730490046
74,0.06845257100262937,0.6929003852504126,0.052581098516680365,0.7576267451875889,0.0,0.9090909090909092,0.17703649482380004,0.8610989332164255,0.0,0.11868839267752967,0.15577574546763134,0.75,0.7361369213236275
75,0.06674570462054753,0.6576774903687395,0.04668192034377457,0.47819642249063554,0.0027309236947791163,0.6363636363636364,0.15193976785527555,0.846436748015003,0.0,0.02393884530275598,0.8163537543276214,0.75,0.7289499892196017
76,0.4638431482166459,0.7215189873417721,0.03944482133763291,0.43513010035454597,0.01174698795180723,0.09090909090909091,0.08815225347694237,0.860660529007745,1.0,0.02273184469925569,0.2495811979599688,0.75,0.3737102023634739
77,0.4307098596232925,0.790864061640066,0.0557513500673909,0.6534663381607676,0.0,0.18181818181818182,0.08606085956289868,0.8396658385698279,1.0,0.021524844095755384,0.4418206410463227,0.75,0.522582367375435
78,0.21986165948377126,0.7501375894331315,0.0481453556062212,0.4030807443462932,1.4156626506024097e-06,0.4545454545454546,0.11011188957440134,0.7029324370402843,0.0,0.10702072017702674,0.40383684713415324,0.0,0.44249940964486284
79,0.623485356893712,0.7237204182718766,0.06393588057144606,0.43412855797928807,0.0,0.0,0.04548781763045069,0.7624823420527058,1.0,0.18326292496479582,0.1931204784890863,0.75,0.5256624811343031
80,0.23391820615973938,0.5828288387451842,0.053145013703116535,0.5212627446267252,0.0,0.8181818181818182,0.22722994876084907,0.865945735301281,0.0,0.030979682156507753,0.08205417747279342,0.75,0.586238051725377
81,0.00982673097335963,0.4738580077050082,0.047872507931252285,0.756625202812331,0.0,1.0,0.22095576701871794,0.9193336256028057,0.0,0.14021323677328504,0.7147865040267043,0.75,0.5718641875173256
82,0.3373342281329331,0.39460649422124383,0.07444917610349228,0.23482162530296657,6.2148594377510045e-06,0.36363636363636365,0.047579211544494404,0.5867066101612353,0.0,0.02353651176825588,0.3584325015200964,0.5,0.16734258051930717
83,0.5542066625621551,0.3395707209686296,0.037846199387093694,0.26987560843699293,0.0,0.9090909090909092,0.12998013175781656,0.5964732816990599,1.0,0.01750150875075438,0.18786528844602723,0.75,0.16734258051930717
84,0.39958464912650604,0.2317006053935057,0.034790215452940636,0.425114676601967,0.0,0.0,0.26382934225661403,0.8190608407618489,1.0,0.02454234560450614,0.1883244195713949,0.5,0.2494789474224581
85,0.16664758992474926,0.5619152449091909,0.05226618776238814,0.5883660837690042,6.9377510040160644e-06,0.7272727272727273,0.11429467740248876,0.8381557796288177,1.0,0.015489841078253873,0.48435851936416563,0.75,0.41785849957391763
86,0.41364119580247416,0.5586130985140341,0.07264203824636098,0.5272719988782726,0.0,0.6363636363636364,0.051552859981177465,0.8020117882020555,0.0,0.12049889358278013,0.517329097745294,0.75,0.3408556556022136
87,0.369463477678003,0.6929003852504126,0.03590252522435142,0.4140977104741301,0.0,0.18181818181818182,0.09756352609013907,0.8063471187101173,1.0,0.015892174612753975,0.22149974561653862,0.75,0.2895204262877442
88,0.12548198894512844,0.698403962575674,0.03355756478613961,0.6124031007751938,0.0,0.2727272727272727,0.0923350413050298,0.867041745822982,1.0,0.007845503922751962,0.404494521448869,0.75,0.4722738426472551
89,0.6154530445074445,0.6664832140891579,0.02379015786925985,0.5723414057648779,0.0003644578313253012,0.4545454545454546,0.06587890829237687,0.8594914511179306,1.0,0.009656004828002412,0.1440927196694256,0.75,0.5882914608979557
90,0.475891616796047,0.795266923500275,0.051111589975400974,0.44414398173186703,0.0,0.18181818181818182,0.1686709191676252,0.8706464026499098,1.0,0.013277006638503314,0.1625510318041372,0.75,0.5995852113471389
91,0.35440289195375146,0.7127132636213538,0.029528506621223548,0.5883660837690042,0.0,0.18181818181818182,0.08606085956289868,0.8708899605436211,1.0,0.1148662240997787,0.2338590591534615,0.75,0.4209386133327857
92,0.3604271262434521,0.5751238304898183,0.02881883274280069,0.5042365242473409,0.0013152610441767069,1.0,0.1132489804454669,0.772175946222417,1.0,0.016696841681754178,0.1645612815962873,0.75,0.18787667224509488
93,0.9477899694892614,0.45624656026417165,0.04215012965325626,0.3159465576988562,0.012449799196787148,0.18181818181818182,0.09128934434800795,0.7668176725607676,1.0,0.017903842285254483,0.5404097435070173,0.75,0.12832780624031045
94,0.7218811836254887,0.6411667583929552,0.052312074758013576,0.29992187969472983,4.0963855421686746e-05,0.36363636363636365,0.10802049566035764,0.8158945881436017,0.0,0.009857171595252463,0.21830444116296677,0.75,0.12730110165402106
95,0.9879515314205988,0.49697303247110614,0.02496207574773309,0.22280311679987178,2.7911646586345386e-05,0.9090909090909092,0.12788873784377286,0.837473817526426,1.0,0.07946087306376987,0.7135518135679453,0.75,0.3459891785336605
96,0.26504341665652587,0.5520088057237204,0.043496823000361694,0.7596298299381047,4.337349397590362e-06,1.0,0.10488340478929208,0.837839154366993,1.0,0.018507342587004615,0.2555126757417451,0.75,0.5287425948931713
97,0.5140451006308177,0.345074298293891,0.041124420339275845,0.48620876149269876,0.00021285140562248998,0.09090909090909091,0.17703649482380004,0.8437576111841784,0.0,0.04083685375176021,0.3451611302071055,0.75,0.16323576217414962
98,0.4367340939129931,0.5817281232801321,0.040200607147934275,0.39707149009474585,5.251004016064257e-06,0.2727272727272727,0.1383457074139914,0.7755614009450045,1.0,0.009857171595252463,0.5776427959844641,0.75,0.32750849598045156
99,0.66967115311475,0.45404512933406715,0.0408425752141843,0.20878152354626123,0.06144578313253012,0.36363636363636365,0.0996549200041828,0.561327877636514,1.0,0.03621001810500905,0.1725092136448808,0.75,0.41683179498762823
100,0.8965839780268062,0.4386351128233351,0.04090555736504275,0.20878152354626123,0.0,0.2727272727272727,0.06159155076858727,0.7190803253933459,1.0,0.02212834439750553,0.46645240547482847,0.75,0.20225053645314628
101,0.623485356893712,0.736929003852504,0.03674873540838526,0.5623259820122989,0.0,0.09090909090909091,0.16344243438251593,0.8221296702226119,0.0,0.2234962784148059,0.2929628848325413,0.75,0.3593363381554225
102,0.7560185112671254,0.5112823335167859,0.03501515170600652,0.3299681509524668,0.002058232931726908,1.0,0.0829237686918331,0.6980125675873154,1.0,0.03621001810500905,0.18710834253663744,0.75,0.3295619051530303
103,0.43171389867157595,0.345074298293891,0.0460640204566026,0.5412935921318831,0.00033634538152610443,0.18181818181818182,0.271149220955767,0.8206683228603439,1.0,0.011868839267752965,0.26394455681437456,0.75,0.3901374757441041
104,0.11242948131744379,0.45074298293891024,0.0367577328585079,0.7786591350680048,0.0003744979919678715,0.8181818181818182,0.08187807173481125,0.900409177261435,1.0,0.11064172198752764,0.7507414347227221,0.75,0.27514656207969285
105,0.9006001342199399,0.4749587231700605,0.0295597727603997,0.29291108306792457,0.0,0.9090909090909092,0.0923350413050298,0.7709581567538604,1.0,0.0070408368537517585,0.2617543772568778,1.0,0.2515323565950369
106,0.27508380713936015,0.6158503026967528,0.0316800218817987,0.503234981872083,0.0,0.0,0.08606085956289868,0.8338691606994981,1.0,0.023737678535505936,0.5288197848288186,0.75,0.27103974373453527
107,0.9618465161652294,0.3736929003852504,0.040040002663245235,0.17272599803697694,4.176706827309237e-06,0.0,0.14148279828505697,0.7464562326465,1.0,0.027157513578756794,0.7405226649459593,0.5,0.1406482612757831
108,0.12447794989684502,0.5652173913043478,0.02942166190101725,0.8848226268453419,0.0,0.9090909090909092,0.3276168566349472,0.9160699498270738,1.0,0.024944679139006228,0.24965565165597436,0.75,0.591371574656824
109,0.0671473202398609,0.5376995046780407,0.05534938898316217,0.5763475752659096,0.0,0.18181818181818182,0.12579734392972916,0.8884261288908373,1.0,0.01146650573325287,0.5029347165175526,0.75,0.3675499748457376
110,0.6576226845353488,0.7446340121078701,0.05225134196968579,0.5322797107545619,0.44779116465863456,0.6363636363636364,0.0808323747777894,0.6991816454771298,1.0,0.021726010863005428,0.26181642200354904,0.75,0.5903448700705345
111,0.3795038681608373,0.4309301045679692,0.04794156336094351,0.43312701560403016,0.0023694779116465864,0.0,0.08919795043396425,0.8002338155779628,1.0,0.013277006638503314,0.5382071550001861,0.75,0.2402386061458536
112,0.5491864673207378,0.8712162905888826,0.023972356234243215,0.4671794563627986,0.06696787148594377,0.18181818181818182,0.08710655651992052,0.7968727166447463,0.0,0.0323878495272581,0.33612741509176414,0.75,0.7813119231203604
113,0.6616388407284826,0.5211887727022564,0.03596888141900585,0.49422110049476187,0.0,0.9090909090909092,0.055108229635051756,0.8560085732378585,1.0,0.022933011466505733,0.4475721890627522,0.75,0.30286758590950624
114,0.4538027577338115,0.6532746285085305,0.0346289361594924,0.4962241852452777,2.5e-06,0.0,0.07895012025515005,0.790418432461396,1.0,0.010460671897002616,0.3984823854964201,0.75,0.6160124847277691
115,0.37649175101598703,0.5332966428178314,0.03640975647501498,0.6724956432906676,7.680722891566266e-05,0.6363636363636364,0.10906619261737947,0.7735885820059427,1.0,0.031180848923757783,0.18801419583803847,0.75,0.16323576217414962
116,0.6345297864248298,0.8635112823335167,0.03900102211033393,0.42110850710093545,0.00046184738955823293,1.0,0.06995712642476211,0.7630912367869842,0.0,0.08569704284852142,0.2677106729373224,0.75,0.5102619123399624
117,0.5803116778175242,0.5916345624656025,0.03374358706742509,0.53328125312982,1.9678714859437755e-05,0.4545454545454546,0.09860922304716092,0.8621462321593842,1.0,0.03057734862200765,0.6405313512104931,0.75,0.7505107855316788
118,0.2288980109183222,0.49697303247110614,0.03437633274729941,0.630430863529836,0.007971887550200804,0.5454545454545454,0.32970825054899083,0.8009888450484679,0.0,0.028565680949507143,0.223565835680693,0.75,0.6344931672809782
119,0.9688747895032135,0.7171161254815629,0.04969899030614724,0.05504476894417403,0.0,0.6363636363636364,0.06922513855484681,0.650518778313605,1.0,0.06135586401126535,0.4417275739263158,0.75,0.36138974732800133
120,0.05750854537633993,0.6268574573472756,0.03410460975359583,0.5673336938885883,0.0,0.09090909090909091,0.09128934434800795,0.8391543669930341,0.0,0.15711124522228925,0.9013550572673015,0.75,0.3891107711578147
121,0.508020866341117,0.652173913043478,0.036814641730533566,0.4361316427298039,0.0,0.8181818181818182,0.08187807173481125,0.8232256807443128,1.0,0.015288674311003822,0.2618102175288819,0.75,0.5903448700705345
122,0.20480107375951975,0.729223995597138,0.03467932188017916,0.5853614566432306,2.2188755020080326e-05,1.0,0.07058454459897522,0.8721564615909201,1.0,0.022329511164755587,0.7650489533051237,0.75,0.9404511339952154
123,0.7771033312810774,0.6323610346725371,0.03274104618751046,0.40608537147206697,0.0,0.2727272727272727,0.15089407089825366,0.7863023040576744,1.0,0.03399718366525851,0.4769193542382767,0.75,0.3429090647747923
124,0.1827122146972842,0.5982388552559162,0.04816042633517661,0.5943753380205516,8.473895582329319e-06,0.7272727272727273,0.061173271985778516,0.7665010472989429,1.0,0.02212834439750553,0.19583183391862224,0.75,0.9887062495508167
125,0.3042009395395798,0.35057787561915243,0.0532124945790363,0.5943753380205516,0.0,0.2727272727272727,0.07560388999268013,0.8736908763213015,1.0,0.05230335948501307,0.5687331703624655,0.75,0.27103974373453527
126,0.026985758308523528,0.9086406164006603,0.05034388254368712,0.4681809987380565,0.001114457831325301,0.09090909090909091,0.0525985569381993,0.7783136051439427,0.0,0.028766847716757186,0.2577711045205803,0.75,0.9199170422694276
127,0.1817081756490008,0.6499724821133737,0.04060549240345286,0.33197123570298254,0.00027008032128514054,0.09090909090909091,0.09651782913311723,0.7762190072580252,0.0,0.06578153289076644,0.5658046583195803,0.75,0.3439357693610817
128,0.10138505178632602,0.5200880572372042,0.04910223442676345,0.3540051679586563,0.0006546184738955823,1.0,0.03335773292899717,0.7361537337425105,0.0,0.05411386039026352,0.6064501718639485,0.75,0.6622141911107916
129,0.9327293837650099,0.4727572922399559,0.02559189725631756,0.21879694729884022,0.27108433734939763,0.9090909090909092,0.09024364739098609,0.6575332456524915,1.0,0.03258901629450816,0.16926427339397176,0.5,0.39732440784812983
